Municipio;Ano;1A;2A;3A;4A;5A;6A;7A;8A;NCA;TotalA;1D;2D;3D;4D;5D;6D;7D;8D;NCD;TotalD;1S;2S;3S;4S;5S;6S;7S;8S;NCS;TotalS
330010;Total;219;33558;1478;27227;48268;56715;1561;964;0;169990;-284;-31531;-946;-27616;-45364;-53026;-2741;-949;0;-162457;-65;2027;532;-389;2904;3689;-1180;15;0;7533
330010;2015;21;1133;90;2049;4551;4516;0;36;0;12396;-25;-3026;-184;-4864;-4510;-4265;0;-53;0;-16927;-4;-1893;-94;-2815;41;251;0;-17;0;-4531
330010;2014;37;4123;135;3908;5017;4566;0;45;0;17831;-28;-2956;-219;-4013;-4944;-4975;0;-59;0;-17194;9;1167;-84;-105;73;-409;0;-14;0;637
330010;2013;11;1565;113;3046;4831;4321;0;122;0;14009;-10;-2219;-42;-2712;-4825;-4551;0;-146;0;-14505;1;-654;71;334;6;-230;0;-24;0;-496
330010;2012;11;3440;130;2357;4762;5594;0;134;0;16428;-16;-2547;-67;-4133;-4631;-5243;0;-96;0;-16733;-5;893;63;-1776;131;351;0;38;0;-305
330010;2011;21;2611;120;5156;4669;4965;0;173;0;17715;-7;-3261;-34;-3586;-4436;-4947;0;-134;0;-16405;14;-650;86;1570;233;18;0;39;0;1310
330010;2010;13;4247;309;3488;4622;5152;0;40;0;17871;-8;-3323;-37;-2027;-4134;-4918;0;-47;0;-14494;5;924;272;1461;488;234;0;-7;0;3377
330010;2009;13;2794;155;1866;4084;4945;80;67;0;14004;-6;-2484;-100;-1139;-3913;-4670;-5;-67;0;-12384;7;310;55;727;171;275;75;0;0;1620
330010;2008;1;3970;125;1175;3730;4916;338;49;0;14304;-19;-3363;-108;-1491;-3452;-4601;-611;-68;0;-13713;-18;607;17;-316;278;315;-273;-19;0;591
330010;2007;14;1598;177;1437;3560;4314;288;68;0;11456;-11;-2157;-84;-1207;-3104;-3791;-264;-62;0;-10680;3;-559;93;230;456;523;24;6;0;776
330010;2006;9;2018;62;1107;2885;5432;109;46;0;11668;-11;-1077;-32;-847;-2757;-4673;-12;-47;0;-9456;-2;941;30;260;128;759;97;-1;0;2212
330010;2005;6;2509;22;942;3202;4106;489;83;0;11359;-58;-1924;-16;-805;-2552;-3125;-352;-76;0;-8908;-52;585;6;137;650;981;137;7;0;2451
330010;2004;62;3550;40;696;2355;3888;257;101;0;10949;-85;-3194;-23;-792;-2106;-3267;-1497;-94;0;-11058;-23;356;17;-96;249;621;-1240;7;0;-109
330015;Total;13;1230;0;70;1124;761;0;56;0;3254;-21;-1111;0;-67;-858;-867;0;-62;0;-2986;-8;119;0;3;266;-106;0;-6;0;268
330015;2015;1;58;0;6;101;82;0;5;0;253;-2;-137;0;-25;-89;-49;0;-2;0;-304;-1;-79;0;-19;12;33;0;3;0;-51
330015;2014;3;150;0;35;109;52;0;1;0;350;-2;-120;0;-21;-108;-47;0;-10;0;-308;1;30;0;14;1;5;0;-9;0;42
330015;2013;1;185;0;4;149;55;0;9;0;403;-5;-189;0;-8;-148;-39;0;-8;0;-397;-4;-4;0;-4;1;16;0;1;0;6
330015;2012;4;103;0;11;179;43;0;4;0;344;-5;-77;0;-7;-102;-28;0;-6;0;-225;-1;26;0;4;77;15;0;-2;0;119
330015;2011;2;184;0;10;171;47;0;4;0;418;-5;-109;0;-5;-110;-31;0;-5;0;-265;-3;75;0;5;61;16;0;-1;0;153
330015;2010;0;121;0;0;129;36;0;8;0;294;0;-117;0;0;-78;-30;0;-10;0;-235;0;4;0;0;51;6;0;-2;0;59
330015;2009;0;98;0;1;81;47;0;7;0;234;0;-96;0;-1;-58;-12;0;-4;0;-171;0;2;0;0;23;35;0;3;0;63
330015;2008;0;105;0;3;48;15;0;5;0;176;0;-52;0;0;-45;-9;0;-6;0;-112;0;53;0;3;3;6;0;-1;0;64
330015;2007;0;58;0;0;46;10;0;3;0;117;0;-41;0;0;-28;-11;0;-5;0;-85;0;17;0;0;18;-1;0;-2;0;32
330015;2006;0;57;0;0;39;119;0;0;0;215;-1;-41;0;0;-40;-64;0;-1;0;-147;-1;16;0;0;-1;55;0;-1;0;68
330015;2005;2;53;0;0;37;78;0;7;0;177;0;-46;0;0;-23;-93;0;-3;0;-165;2;7;0;0;14;-15;0;4;0;12
330015;2004;0;58;0;0;35;177;0;3;0;273;-1;-86;0;0;-29;-454;0;-2;0;-572;-1;-28;0;0;6;-277;0;1;0;-299
330020;Total;260;7260;510;13601;27096;19814;10;888;0;69439;-310;-7173;-412;-13497;-24720;-17470;-1;-900;0;-64483;-50;87;98;104;2376;2344;9;-12;0;4956
330020;2015;11;432;38;515;2529;1710;0;63;0;5298;-42;-640;-57;-806;-2635;-1986;0;-53;0;-6219;-31;-208;-19;-291;-106;-276;0;10;0;-921
330020;2014;14;659;74;581;3035;2468;0;54;0;6885;-25;-812;-47;-1063;-2994;-2132;0;-57;0;-7130;-11;-153;27;-482;41;336;0;-3;0;-245
330020;2013;18;658;68;1184;3172;2524;0;63;0;7687;-33;-707;-71;-801;-3197;-2399;-1;-67;0;-7276;-15;-49;-3;383;-25;125;-1;-4;0;411
330020;2012;10;602;110;855;2687;2590;0;55;0;6909;-23;-652;-46;-1708;-2440;-1699;0;-52;0;-6620;-13;-50;64;-853;247;891;0;3;0;289
330020;2011;47;662;34;1838;2707;1615;0;56;0;6959;-10;-703;-54;-1622;-2315;-1454;0;-69;0;-6227;37;-41;-20;216;392;161;0;-13;0;732
330020;2010;30;1114;35;1992;2296;1464;0;77;0;7008;-16;-821;-22;-1535;-2037;-1354;0;-100;0;-5885;14;293;13;457;259;110;0;-23;0;1123
330020;2009;21;723;37;817;2048;1488;0;79;0;5213;-24;-591;-20;-763;-1900;-1231;0;-90;0;-4619;-3;132;17;54;148;257;0;-11;0;594
330020;2008;27;746;31;1025;2117;1447;10;77;0;5480;-31;-605;-37;-1212;-1842;-1566;0;-74;0;-5367;-4;141;-6;-187;275;-119;10;3;0;113
330020;2007;16;470;19;1544;1847;1181;0;72;0;5149;-20;-552;-15;-1608;-1585;-1079;0;-91;0;-4950;-4;-82;4;-64;262;102;0;-19;0;199
330020;2006;23;600;46;1535;1685;1160;0;84;0;5133;-22;-495;-19;-1000;-1404;-857;0;-67;0;-3864;1;105;27;535;281;303;0;17;0;1269
330020;2005;14;331;8;892;1542;1251;0;102;0;4140;-17;-297;-7;-746;-1267;-980;0;-86;0;-3400;-3;34;1;146;275;271;0;16;0;740
330020;2004;29;263;10;823;1431;916;0;106;0;3578;-47;-298;-17;-633;-1104;-733;0;-94;0;-2926;-18;-35;-7;190;327;183;0;12;0;652
330022;Total;0;2241;1953;815;1802;18382;244;406;0;25843;0;-2228;-1726;-783;-1636;-16534;-154;-385;0;-23446;0;13;227;32;166;1848;90;21;0;2397
330022;2015;0;267;2;135;142;821;0;53;0;1420;0;-254;-2;-119;-145;-1042;0;-40;0;-1602;0;13;0;16;-3;-221;0;13;0;-182
330022;2014;0;168;3;129;177;913;0;59;0;1449;0;-159;-1;-130;-171;-940;0;-59;0;-1460;0;9;2;-1;6;-27;0;0;0;-11
330022;2013;0;155;1;66;179;1054;0;41;0;1496;0;-142;-2;-66;-167;-1470;0;-40;0;-1887;0;13;-1;0;12;-416;0;1;0;-391
330022;2012;0;156;2;67;169;2967;0;47;0;3408;0;-134;-1;-63;-158;-3418;0;-36;0;-3810;0;22;1;4;11;-451;0;11;0;-402
330022;2011;0;143;1;42;185;3105;4;12;0;3492;0;-129;-1;-43;-159;-1852;-3;-31;0;-2218;0;14;0;-1;26;1253;1;-19;0;1274
330022;2010;0;141;3;42;121;2043;0;37;0;2387;0;-110;-1;-44;-86;-1725;0;-22;0;-1988;0;31;2;-2;35;318;0;15;0;399
330022;2009;0;98;1;56;132;2432;0;36;0;2755;0;-128;-1;-31;-133;-1499;0;-28;0;-1820;0;-30;0;25;-1;933;0;8;0;935
330022;2008;0;173;0;16;151;1023;0;17;0;1380;0;-468;-1;-12;-155;-1317;0;-26;0;-1979;0;-295;-1;4;-4;-294;0;-9;0;-599
330022;2007;0;201;320;16;131;1153;7;22;0;1850;0;-225;-537;-11;-93;-520;-5;-33;0;-1424;0;-24;-217;5;38;633;2;-11;0;426
330022;2006;0;333;529;44;116;1024;0;26;0;2072;0;-265;-443;-70;-99;-811;0;-22;0;-1710;0;68;86;-26;17;213;0;4;0;362
330022;2005;0;342;577;88;101;933;8;27;0;2076;0;-136;-372;-74;-130;-1158;-7;-24;0;-1901;0;206;205;14;-29;-225;1;3;0;175
330022;2004;0;64;514;114;198;914;225;29;0;2058;0;-78;-364;-120;-140;-782;-139;-24;0;-1647;0;-14;150;-6;58;132;86;5;0;411
330023;Total;1;580;70;1551;13799;31281;2561;60;0;49903;-1;-565;-53;-1730;-13143;-29588;-2334;-50;0;-47464;0;15;17;-179;656;1693;227;10;0;2439
330023;2015;0;35;0;124;1572;3652;0;9;0;5392;-1;-48;0;-175;-1586;-3432;-2;-13;0;-5257;-1;-13;0;-51;-14;220;-2;-4;0;135
330023;2014;0;80;0;194;1591;3164;0;2;0;5031;0;-61;0;-213;-1563;-3274;0;-2;0;-5113;0;19;0;-19;28;-110;0;0;0;-82
330023;2013;0;51;0;229;1477;3442;0;5;0;5204;0;-65;0;-208;-1415;-3191;0;-6;0;-4885;0;-14;0;21;62;251;0;-1;0;319
330023;2012;1;95;0;168;1193;2914;0;7;0;4378;0;-141;0;-211;-1262;-3030;0;-6;0;-4650;1;-46;0;-43;-69;-116;0;1;0;-272
330023;2011;0;75;26;198;1267;3340;411;5;0;5322;0;-65;-9;-200;-1237;-3107;-27;-4;0;-4649;0;10;17;-2;30;233;384;1;0;673
330023;2010;0;47;12;160;1255;3011;288;4;0;4777;0;-44;-11;-148;-1075;-2829;-625;-7;0;-4739;0;3;1;12;180;182;-337;-3;0;38
330023;2009;0;47;6;56;1105;2464;1044;6;0;4728;0;-29;-9;-64;-1166;-2159;-808;-4;0;-4239;0;18;-3;-8;-61;305;236;2;0;489
330023;2008;0;28;3;106;949;2103;284;10;0;3483;0;-28;-8;-131;-934;-2020;-520;-6;0;-3647;0;0;-5;-25;15;83;-236;4;0;-164
330023;2007;0;41;7;100;1072;1792;515;5;0;3532;0;-27;-10;-97;-850;-1711;-324;-2;0;-3021;0;14;-3;3;222;81;191;3;0;511
330023;2006;0;21;13;98;807;1737;19;0;0;2695;0;-12;-5;-96;-802;-1805;-28;0;0;-2748;0;9;8;2;5;-68;-9;0;0;-53
330023;2005;0;21;3;49;841;1942;0;4;0;2860;0;-18;-1;-63;-671;-1600;0;0;0;-2353;0;3;2;-14;170;342;0;4;0;507
330023;2004;0;39;0;69;670;1720;0;3;0;2501;0;-27;0;-124;-582;-1430;0;0;0;-2163;0;12;0;-55;88;290;0;3;0;338
330025;Total;122;548;204;1072;4465;6489;1756;5;0;14661;-138;-1171;-278;-1046;-4252;-6021;-232;-4;0;-13142;-16;-623;-74;26;213;468;1524;1;0;1519
330025;2015;0;23;14;210;395;648;0;0;0;1290;0;-22;-26;-180;-485;-777;0;0;0;-1490;0;1;-12;30;-90;-129;0;0;0;-200
330025;2014;0;24;40;133;533;690;0;2;0;1422;0;-43;-37;-142;-500;-791;0;0;0;-1513;0;-19;3;-9;33;-101;0;2;0;-91
330025;2013;1;84;17;126;513;1002;0;0;0;1743;-1;-91;-20;-126;-530;-974;0;0;0;-1742;0;-7;-3;0;-17;28;0;0;0;1
330025;2012;2;47;22;122;421;870;0;0;0;1484;0;-52;-16;-186;-397;-670;0;0;0;-1321;2;-5;6;-64;24;200;0;0;0;163
330025;2011;8;21;18;138;361;662;188;0;0;1396;-15;-30;-14;-56;-315;-559;-14;0;0;-1003;-7;-9;4;82;46;103;174;0;0;393
330025;2010;15;49;26;44;380;595;478;0;0;1587;-5;-50;-29;-79;-298;-422;-24;0;0;-907;10;-1;-3;-35;82;173;454;0;0;680
330025;2009;1;73;13;84;260;443;437;0;0;1311;-2;-56;-59;-63;-286;-302;-68;0;0;-836;-1;17;-46;21;-26;141;369;0;0;475
330025;2008;2;20;44;76;297;351;149;0;0;939;0;-29;-18;-41;-285;-388;-13;0;0;-774;2;-9;26;35;12;-37;136;0;0;165
330025;2007;1;23;4;19;332;307;263;0;0;949;0;-565;-47;-31;-257;-297;-66;-1;0;-1264;1;-542;-43;-12;75;10;197;-1;0;-315
330025;2006;42;46;5;25;319;261;241;3;0;942;-90;-106;-5;-40;-345;-373;-47;-2;0;-1008;-48;-60;0;-15;-26;-112;194;1;0;-66
330025;2005;50;63;0;60;308;390;0;0;0;871;-16;-64;-4;-63;-273;-254;0;0;0;-674;34;-1;-4;-3;35;136;0;0;0;197
330025;2004;0;75;1;35;346;270;0;0;0;727;-9;-63;-3;-39;-281;-214;0;-1;0;-610;-9;12;-2;-4;65;56;0;-1;0;117
330030;Total;146;14170;152;6371;25982;20073;109;1541;0;68544;-140;-14973;-113;-6375;-25132;-18210;-54;-1503;0;-66500;6;-803;39;-4;850;1863;55;38;0;2044
330030;2015;8;1054;21;465;2129;1575;0;88;0;5340;-14;-1837;-18;-574;-2288;-1610;-1;-114;0;-6456;-6;-783;3;-109;-159;-35;-1;-26;0;-1116
330030;2014;7;1303;17;565;2656;1674;0;118;0;6340;-4;-1609;-17;-581;-2480;-1749;0;-109;0;-6549;3;-306;0;-16;176;-75;0;9;0;-209
330030;2013;15;1171;13;652;2677;1741;0;116;0;6385;-15;-1633;-16;-698;-2611;-1911;-1;-108;0;-6993;0;-462;-3;-46;66;-170;-1;8;0;-608
330030;2012;10;1559;12;593;2575;2071;2;110;0;6932;-6;-1419;-7;-654;-2504;-1883;-1;-138;0;-6612;4;140;5;-61;71;188;1;-28;0;320
330030;2011;7;1338;18;923;2800;2511;0;149;0;7746;-10;-1364;-10;-908;-2617;-1932;-1;-147;0;-6989;-3;-26;8;15;183;579;-1;2;0;757
330030;2010;13;1286;0;542;2504;1870;31;127;0;6373;-15;-1124;-5;-413;-2453;-1713;-5;-117;0;-5845;-2;162;-5;129;51;157;26;10;0;528
330030;2009;30;1402;5;289;2012;1591;60;147;0;5536;-28;-1746;-5;-331;-1863;-1346;-2;-97;0;-5418;2;-344;0;-42;149;245;58;50;0;118
330030;2008;16;1014;18;638;2208;1600;6;150;0;5650;-10;-1350;-15;-507;-2054;-1290;-27;-203;0;-5456;6;-336;3;131;154;310;-21;-53;0;194
330030;2007;8;1414;5;460;1885;1351;3;137;0;5263;-8;-822;-12;-433;-1807;-1231;-1;-144;0;-4458;0;592;-7;27;78;120;2;-7;0;805
330030;2006;11;833;9;389;1498;1472;4;114;0;4330;-13;-921;-7;-325;-1489;-1297;-11;-71;0;-4134;-2;-88;2;64;9;175;-7;43;0;196
330030;2005;10;870;24;356;1603;1243;1;148;0;4255;-9;-675;0;-493;-1415;-1158;-3;-136;0;-3889;1;195;24;-137;188;85;-2;12;0;366
330030;2004;11;926;10;499;1435;1374;2;137;0;4394;-8;-473;-1;-458;-1551;-1090;-1;-119;0;-3701;3;453;9;41;-116;284;1;18;0;693
330040;Total;425;25870;706;10364;52429;62254;3036;1615;0;156699;-423;-25007;-764;-10106;-51093;-57491;-3110;-1673;0;-149667;2;863;-58;258;1336;4763;-74;-58;0;7032
330040;2015;20;1503;5;1054;3826;5446;296;98;0;12248;-26;-2093;-5;-963;-4258;-6155;-393;-128;0;-14021;-6;-590;0;91;-432;-709;-97;-30;0;-1773
330040;2014;16;2274;20;1090;4992;6929;402;167;0;15890;-28;-2514;-16;-1544;-5183;-6685;-171;-152;0;-16293;-12;-240;4;-454;-191;244;231;15;0;-403
330040;2013;135;2435;51;1275;5395;6456;262;158;0;16167;-135;-2546;-120;-1256;-5385;-7016;-60;-111;0;-16629;0;-111;-69;19;10;-560;202;47;0;-462
330040;2012;60;2841;73;1251;5316;6824;271;138;0;16774;-57;-2806;-78;-1153;-5055;-6197;-114;-192;0;-15652;3;35;-5;98;261;627;157;-54;0;1122
330040;2011;70;2665;71;1223;5272;6423;105;122;0;15951;-45;-2406;-62;-997;-5109;-5637;-79;-137;0;-14472;25;259;9;226;163;786;26;-15;0;1479
330040;2010;42;2753;63;1155;5007;6091;187;113;0;15411;-36;-2232;-70;-1080;-4591;-5103;-623;-147;0;-13882;6;521;-7;75;416;988;-436;-34;0;1529
330040;2009;22;2128;89;992;4426;5241;337;116;0;13351;-20;-2511;-170;-957;-4182;-4574;-255;-92;0;-12761;2;-383;-81;35;244;667;82;24;0;590
330040;2008;11;2400;199;773;4192;5169;255;119;0;13118;-12;-1984;-106;-680;-3987;-4223;-120;-120;0;-11232;-1;416;93;93;205;946;135;-1;0;1886
330040;2007;10;1922;44;522;3618;4011;189;108;0;10424;-11;-1754;-52;-439;-3529;-3821;-341;-162;0;-10109;-1;168;-8;83;89;190;-152;-54;0;315
330040;2006;14;1599;40;488;3330;3791;373;79;0;9714;-31;-1356;-41;-363;-3165;-3267;-231;-110;0;-8564;-17;243;-1;125;165;524;142;-31;0;1150
330040;2005;9;1699;26;278;3644;3252;228;210;0;9346;-10;-1498;-28;-342;-3462;-2688;-299;-188;0;-8515;-1;201;-2;-64;182;564;-71;22;0;831
330040;2004;16;1651;25;263;3411;2621;131;187;0;8305;-12;-1307;-16;-332;-3187;-2125;-424;-134;0;-7537;4;344;9;-69;224;496;-293;53;0;768
330045;Total;4;10580;287;18794;42034;38503;18;16;0;110236;-1;-10396;-256;-17825;-39406;-34868;-15;-33;0;-102800;3;184;31;969;2628;3635;3;-17;0;7436
330045;2015;1;559;32;1617;4487;4117;0;7;0;10820;0;-799;-23;-1723;-4638;-4495;0;-26;0;-11704;1;-240;9;-106;-151;-378;0;-19;0;-884
330045;2014;0;752;29;2193;4926;5533;0;2;0;13435;0;-764;-40;-2037;-4858;-4928;0;0;0;-12627;0;-12;-11;156;68;605;0;2;0;808
330045;2013;0;688;57;2013;5044;5263;4;1;0;13070;0;-831;-29;-1769;-4667;-4651;-2;-1;0;-11950;0;-143;28;244;377;612;2;0;0;1120
330045;2012;0;819;29;1983;4081;4070;3;0;0;10985;0;-1020;-28;-2093;-3789;-3844;-3;-1;0;-10778;0;-201;1;-110;292;226;0;-1;0;207
330045;2011;0;976;76;2496;3878;3769;2;0;0;11197;0;-987;-7;-2280;-3686;-3195;-1;0;0;-10156;0;-11;69;216;192;574;1;0;0;1041
330045;2010;0;1158;2;2480;3732;3116;1;0;0;10489;0;-997;0;-2005;-3340;-2524;-1;0;0;-8867;0;161;2;475;392;592;0;0;0;1622
330045;2009;0;1100;0;1506;2943;2653;2;0;0;8204;0;-1136;0;-1297;-3059;-2163;-2;0;0;-7657;0;-36;0;209;-116;490;0;0;0;547
330045;2008;0;1151;4;952;3074;2438;0;0;0;7619;0;-1149;-68;-973;-2830;-2152;0;-1;0;-7173;0;2;-64;-21;244;286;0;-1;0;446
330045;2007;1;1424;24;751;2593;1894;0;3;0;6690;-1;-982;-28;-896;-2421;-1740;0;-2;0;-6070;0;442;-4;-145;172;154;0;1;0;620
330045;2006;0;616;28;1001;2281;1898;0;0;0;5824;0;-556;-33;-1065;-2215;-1839;0;0;0;-5708;0;60;-5;-64;66;59;0;0;0;116
330045;2005;1;690;0;781;2117;2044;6;0;0;5639;0;-599;0;-722;-1927;-1995;-6;0;0;-5249;1;91;0;59;190;49;0;0;0;390
330045;2004;1;647;6;1021;2878;1708;0;3;0;6264;0;-576;0;-965;-1976;-1342;0;-2;0;-4861;1;71;6;56;902;366;0;1;0;1403
330050;Total;371;7400;25;1011;4786;3038;13;2870;0;19514;-334;-6349;-24;-1170;-4115;-2766;-141;-2803;0;-17702;37;1051;1;-159;671;272;-128;67;0;1812
330050;2015;52;432;0;91;480;421;0;180;0;1656;-70;-735;0;-104;-472;-409;0;-124;0;-1914;-18;-303;0;-13;8;12;0;56;0;-258
330050;2014;74;761;1;170;550;319;0;188;0;2063;-53;-851;-1;-108;-489;-323;0;-205;0;-2030;21;-90;0;62;61;-4;0;-17;0;33
330050;2013;21;934;1;61;578;288;0;199;0;2082;-25;-784;-1;-75;-499;-261;0;-214;0;-1859;-4;150;0;-14;79;27;0;-15;0;223
330050;2012;163;818;0;36;523;330;0;196;0;2066;-160;-712;0;-174;-470;-275;0;-220;0;-2011;3;106;0;-138;53;55;0;-24;0;55
330050;2011;39;938;2;161;490;278;0;274;0;2182;-3;-845;-8;-360;-423;-493;0;-301;0;-2433;36;93;-6;-199;67;-215;0;-27;0;-251
330050;2010;4;937;21;208;473;332;0;293;0;2268;-6;-743;-14;-226;-376;-237;0;-295;0;-1897;-2;194;7;-18;97;95;0;-2;0;371
330050;2009;10;867;0;190;345;262;0;313;0;1987;-6;-542;0;-64;-304;-205;0;-313;0;-1434;4;325;0;126;41;57;0;0;0;553
330050;2008;1;612;0;14;314;278;0;315;0;1534;-4;-397;0;-15;-269;-164;0;-271;0;-1120;-3;215;0;-1;45;114;0;44;0;414
330050;2007;5;350;0;18;248;233;0;241;0;1095;-2;-259;0;-14;-235;-127;0;-242;0;-879;3;91;0;4;13;106;0;-1;0;216
330050;2006;0;292;0;14;278;135;0;240;0;959;-1;-198;0;-14;-205;-101;0;-229;0;-748;-1;94;0;0;73;34;0;11;0;211
330050;2005;0;262;0;32;271;75;6;163;0;809;-1;-148;0;-8;-194;-89;-49;-156;0;-645;-1;114;0;24;77;-14;-43;7;0;164
330050;2004;2;197;0;16;236;87;7;268;0;813;-3;-135;0;-8;-179;-82;-92;-233;0;-732;-1;62;0;8;57;5;-85;35;0;81
330060;Total;18;2463;1;2119;8133;5928;12;1148;0;19822;-16;-2349;-1;-2022;-7393;-5654;-6;-1143;0;-18584;2;114;0;97;740;274;6;5;0;1238
330060;2015;0;237;0;86;553;488;0;83;0;1447;-2;-244;0;-140;-612;-510;-1;-83;0;-1592;-2;-7;0;-54;-59;-22;-1;0;0;-145
330060;2014;1;271;0;175;790;674;0;93;0;2004;-1;-308;0;-184;-795;-608;-2;-120;0;-2018;0;-37;0;-9;-5;66;-2;-27;0;-14
330060;2013;2;271;0;152;856;663;0;97;0;2041;-1;-268;0;-99;-775;-628;0;-112;0;-1883;1;3;0;53;81;35;0;-15;0;158
330060;2012;2;275;0;141;739;683;0;101;0;1941;-4;-275;0;-152;-738;-648;0;-116;0;-1933;-2;0;0;-11;1;35;0;-15;0;8
330060;2011;4;238;0;208;910;604;0;97;0;2061;-4;-215;0;-181;-736;-553;0;-113;0;-1802;0;23;0;27;174;51;0;-16;0;259
330060;2010;7;273;1;246;708;508;0;132;0;1875;-2;-259;-1;-219;-596;-518;0;-98;0;-1693;5;14;0;27;112;-10;0;34;0;182
330060;2009;0;204;0;152;633;595;11;97;0;1692;-1;-159;0;-258;-630;-490;-1;-116;0;-1655;-1;45;0;-106;3;105;10;-19;0;37
330060;2008;2;134;0;569;659;470;1;114;0;1949;0;-144;0;-493;-606;-415;-1;-95;0;-1754;2;-10;0;76;53;55;0;19;0;195
330060;2007;0;138;0;196;548;294;0;84;0;1260;-1;-113;0;-83;-510;-303;0;-84;0;-1094;-1;25;0;113;38;-9;0;0;0;166
330060;2006;0;161;0;59;633;314;0;74;0;1241;0;-116;0;-70;-458;-329;0;-56;0;-1029;0;45;0;-11;175;-15;0;18;0;212
330060;2005;0;132;0;13;646;324;0;93;0;1208;0;-144;0;-47;-480;-379;0;-76;0;-1126;0;-12;0;-34;166;-55;0;17;0;82
330060;2004;0;129;0;122;458;311;0;83;0;1103;0;-104;0;-96;-457;-273;-1;-74;0;-1005;0;25;0;26;1;38;-1;9;0;98
330070;Total;2869;9759;1500;16574;64863;60795;298;2576;0;159234;-2989;-9249;-1670;-16634;-61395;-55793;-87;-2629;0;-150446;-120;510;-170;-60;3468;5002;211;-53;0;8788
330070;2015;124;414;25;1341;6937;6821;0;94;0;15756;-180;-427;-85;-1483;-7189;-7122;0;-122;0;-16608;-56;-13;-60;-142;-252;-301;0;-28;0;-852
330070;2014;178;587;118;1750;7942;7747;1;69;0;18392;-187;-513;-117;-1709;-7671;-7184;0;-98;0;-17479;-9;74;1;41;271;563;1;-29;0;913
330070;2013;254;1150;62;2085;7350;6764;1;165;0;17831;-257;-645;-57;-1906;-7079;-6560;-1;-226;0;-16731;-3;505;5;179;271;204;0;-61;0;1100
330070;2012;298;971;49;1566;5786;5584;0;147;0;14401;-266;-905;-48;-1463;-5807;-5619;-1;-224;0;-14333;32;66;1;103;-21;-35;-1;-77;0;68
330070;2011;241;966;57;1376;5742;5764;0;237;0;14383;-272;-856;-71;-1389;-5583;-5230;0;-339;0;-13740;-31;110;-14;-13;159;534;0;-102;0;643
330070;2010;7;723;51;1490;5283;5312;0;288;0;13154;-17;-1062;-164;-1287;-4988;-4492;0;-274;0;-12284;-10;-339;-113;203;295;820;0;14;0;870
330070;2009;242;1070;134;1092;5054;4537;0;229;0;12358;-215;-946;-129;-981;-4810;-3877;0;-215;0;-11173;27;124;5;111;244;660;0;14;0;1185
330070;2008;217;840;161;1200;4965;3972;0;246;0;11601;-311;-996;-233;-1057;-4599;-3652;0;-221;0;-11069;-94;-156;-72;143;366;320;0;25;0;532
330070;2007;272;757;197;764;4651;3841;0;228;0;10710;-260;-534;-205;-547;-3937;-3238;0;-195;0;-8916;12;223;-8;217;714;603;0;33;0;1794
330070;2006;311;751;238;494;3877;3413;16;183;0;9283;-329;-888;-174;-661;-3523;-2983;-3;-247;0;-8808;-18;-137;64;-167;354;430;13;-64;0;475
330070;2005;332;827;220;1123;3897;3738;230;387;0;10754;-338;-940;-229;-2562;-3332;-3130;-42;-252;0;-10825;-6;-113;-9;-1439;565;608;188;135;0;-71
330070;2004;393;703;188;2293;3379;3302;50;303;0;10611;-357;-537;-158;-1589;-2877;-2706;-40;-216;0;-8480;36;166;30;704;502;596;10;87;0;2131
330080;Total;135;4096;334;2162;9070;8021;3352;2259;0;29429;-128;-3788;-255;-2140;-8738;-8127;-1537;-2365;0;-27078;7;308;79;22;332;-106;1815;-106;0;2351
330080;2015;8;223;23;35;577;369;36;137;0;1408;-7;-310;-35;-81;-596;-399;-27;-179;0;-1634;1;-87;-12;-46;-19;-30;9;-42;0;-226
330080;2014;20;244;42;129;1221;497;451;223;0;2827;-18;-393;-44;-217;-1067;-442;-263;-218;0;-2662;2;-149;-2;-88;154;55;188;5;0;165
330080;2013;13;360;36;240;1080;612;1068;239;0;3648;-14;-515;-26;-232;-983;-817;-625;-218;0;-3430;-1;-155;10;8;97;-205;443;21;0;218
330080;2012;11;595;39;163;961;803;639;222;0;3433;-14;-561;-31;-203;-1180;-746;-199;-245;0;-3179;-3;34;8;-40;-219;57;440;-23;0;254
330080;2011;8;465;60;195;892;978;559;204;0;3361;-13;-431;-20;-126;-852;-738;-105;-223;0;-2508;-5;34;40;69;40;240;454;-19;0;853
330080;2010;12;453;26;155;830;724;480;228;0;2908;-16;-299;-15;-87;-807;-565;-244;-232;0;-2265;-4;154;11;68;23;159;236;-4;0;643
330080;2009;10;258;5;146;847;647;117;208;0;2238;-16;-216;-15;-483;-759;-440;-71;-236;0;-2236;-6;42;-10;-337;88;207;46;-28;0;2
330080;2008;21;363;29;307;640;678;1;193;0;2232;-7;-321;-10;-90;-645;-448;0;-203;0;-1724;14;42;19;217;-5;230;1;-10;0;508
330080;2007;5;391;25;259;478;430;0;152;0;1740;-2;-211;-10;-216;-465;-611;0;-177;0;-1692;3;180;15;43;13;-181;0;-25;0;48
330080;2006;11;411;5;291;506;513;0;165;0;1902;-7;-183;-7;-227;-444;-494;0;-162;0;-1524;4;228;-2;64;62;19;0;3;0;378
330080;2005;16;201;21;230;550;790;0;146;0;1954;-12;-179;-22;-170;-490;-907;-3;-140;0;-1923;4;22;-1;60;60;-117;-3;6;0;31
